,importance,stddev,p_value,n,p99_high,p99_low
dns_qd_575,7.999999999999118e-05,0.00017888543819996348,0.1869504831500295,5,0.00044832758971322237,-0.00028832758971323994
dns_qd_308,7.999999999999118e-05,0.00010954451150102117,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_id_12,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_id_11,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_596,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_identifacation_13,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_26,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_len_10,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_22,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_253,7.999999999999118e-05,0.00022803508501980247,0.23831033363642068,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_609,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_620,7.999999999999118e-05,0.0002280350850198025,0.2383103336364206,5,0.0005495273918355818,-0.00038952739183559953
dns_qd_642,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_ttl_0,7.999999999999118e-05,0.00017888543820002555,0.18695048315010387,5,0.0004483275897133502,-0.00028832758971336777
udp_len_10,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_321,7.999999999999118e-05,0.0002683281572999866,0.2707348696378221,5,0.0006324913845699231,-0.0004724913845699407
dns_qd_72,7.999999999999118e-05,0.00017888543819996348,0.1869504831500295,5,0.00044832758971322237,-0.00028832758971323994
dns_qd_677,7.999999999999118e-05,0.00043817804600416066,0.35200000000002396,5,0.0009822146529867583,-0.0008222146529867759
dns_qd_78,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
udp_chksum_0,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_82,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
ip_chksum_1,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_338,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_204,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_214,7.999999999999118e-05,0.00017888543820002555,0.18695048315010387,5,0.0004483275897133502,-0.00028832758971336777
dns_qd_689,7.999999999999118e-05,0.00033466401061362655,0.31065414751876524,5,0.000769077823401636,-0.0006090778234016536
dns_qd_326,7.999999999999118e-05,0.00033466401061365967,0.31065414751878195,5,0.0007690778234017042,-0.0006090778234017218
dns_qd_515,7.999999999999118e-05,0.00010954451150102115,0.08890390417811063,5,0.0003055536632466438,-0.00014555366324666146
dns_qd_652,7.999999999996898e-05,0.0003033150177620542,0.29352481989359314,5,0.0007045298138310992,-0.0005445298138311612
dns_qd_342,7.999999999996898e-05,0.0004147288270665275,0.34422854488804866,5,0.0009339323870915009,-0.000773932387091563
dns_qd_612,7.999999999996898e-05,0.00022803508501983654,0.23831033363650841,5,0.0005495273918356298,-0.0003895273918356918
dns_qd_760,7.999999999996898e-05,0.00033466401061363316,0.31065414751881537,5,0.0007690778234016274,-0.0006090778234016895
dns_qd_239,7.999999999996898e-05,0.0004147288270665275,0.34422854488804866,5,0.0009339323870915009,-0.000773932387091563
dns_qd_401,7.999999999996898e-05,0.00022803508501983654,0.23831033363650841,5,0.0005495273918356298,-0.0003895273918356918
dns_qd_397,7.999999999996898e-05,0.0003033150177620542,0.29352481989359314,5,0.0007045298138310992,-0.0005445298138311612
dns_identifacation_1,7.999999999996898e-05,0.0001788854382000069,0.18695048315014118,5,0.0004483275897132896,-0.0002883275897133516
dns_qd_228,7.999999999996898e-05,0.00036331804249169566,0.32413064748371384,5,0.0008280768710793662,-0.0006680768710794282
dns_qd_669,7.999999999996898e-05,0.00022803508501983654,0.23831033363650841,5,0.0005495273918356298,-0.0003895273918356918
dns_qd_778,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
ip_dst_8,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
ip_chksum_4,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
ip_len_11,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
ip_chksum_10,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
dns_qd_351,4.00000000000178e-05,0.00016733200530682322,0.31065414751868164,5,0.00038453891170086066,-0.0003045389117008251
dns_qd_357,4.00000000000178e-05,0.00032863353450311077,0.3994829295963493,5,0.000716660989740073,-0.0006366609897400375
dns_qd_256,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
dns_qd_564,4.00000000000178e-05,0.00016733200530682322,0.31065414751868164,5,0.00038453891170086066,-0.0003045389117008251
udp_sport_0,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
udp_chksum_2,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
udp_dport_12,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
udp_chksum_1,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
dns_qd_593,4.00000000000178e-05,0.00021908902300208795,0.3519999999999521,5,0.000491107326493417,-0.00041110732649338145
dns_qd_662,4.00000000000178e-05,0.0003577708763999704,0.4074510057295515,5,0.0007766551794265695,-0.000696655179426534
dns_qd_594,4.00000000000178e-05,8.944271910003138e-05,0.18695048315002946,5,0.0002241637948567356,-0.00014416379485669999
dns_qd_64,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
udp_chksum_4,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_chksum_0,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_327,3.999999999999559e-05,0.00047749345545253837,0.4302648578185588,5,0.0010231656244376781,-0.000943165624437687
dns_qd_670,3.999999999999559e-05,0.00043358966777357945,0.42332161789680267,5,0.0009327671187918693,-0.0008527671187918782
dns_qd_223,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_544,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_556,3.999999999999559e-05,0.00016733200530679666,0.31065414751874854,5,0.0003845389117007838,-0.0003045389117007926
dns_qd_217,3.999999999999559e-05,0.00038470768123344224,0.4137823598010285,5,0.000832118432884874,-0.0007521184328848829
dns_qd_421,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_215,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_52,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_212,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_333,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
udp_len_9,3.999999999999559e-05,0.00016733200530679666,0.31065414751874854,5,0.0003845389117007838,-0.0003045389117007926
ip_chksum_3,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_759,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
udp_dport_14,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_687,3.999999999999559e-05,0.0004335896677735282,0.42332161789679373,5,0.0009327671187917638,-0.0008527671187917727
dns_qd_510,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_203,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_537,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_571,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
udp_chksum_11,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_654,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_630,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_11,3.999999999999559e-05,0.00029664793948386866,0.3890247744500374,5,0.0006508022075075271,-0.000570802207507536
dns_qd_607,3.999999999999559e-05,0.00026076809620807724,0.37443422501176327,5,0.0005769251142905375,-0.0004969251142905464
dns_qd_644,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_rcode_2,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_783,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_identifacation_15,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_248,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_277,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_identifacation_8,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_id_15,3.999999999999559e-05,0.00016733200530679666,0.31065414751874854,5,0.0003845389117007838,-0.0003045389117007926
dns_qd_294,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
ip_id_10,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_37,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_656,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_301,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_577,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_235,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_309,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_666,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_145,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_chksum_7,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_349,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_748,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
udp_sport_13,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
udp_sport_12,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_742,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
dns_qd_169,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_119,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_120,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_716,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_src_30,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
udp_sport_8,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_722,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_732,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
udp_sport_2,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_402,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_136,3.999999999999559e-05,0.00016733200530679669,0.31065414751874854,5,0.00038453891170078385,-0.00030453891170079264
dns_qd_423,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
dns_qd_140,3.999999999999559e-05,0.00035777087639992695,0.4074510057295906,5,0.0007766551794264579,-0.0006966551794264668
dns_qd_143,3.999999999999559e-05,0.0002607680962081198,0.3744342250117828,5,0.0005769251142906251,-0.000496925114290634
dns_qd_154,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_153,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_419,3.999999999999559e-05,0.00029664793948386866,0.3890247744500374,5,0.0006508022075075271,-0.000570802207507536
dns_qd_151,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_150,3.999999999999559e-05,0.00038470768123344224,0.4137823598010285,5,0.000832118432884874,-0.0007521184328848829
dns_qd_144,3.999999999999559e-05,0.00032863353450306344,0.39948292959638937,5,0.0007166609897399533,-0.0006366609897399622
dns_qd_688,3.999999999999559e-05,0.0002607680962081198,0.3744342250117828,5,0.0005769251142906251,-0.000496925114290634
dns_qd_174,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_176,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_187,3.999999999999559e-05,0.000357770876399989,0.40745100572960624,5,0.0007766551794265857,-0.0006966551794265946
dns_qd_507,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
dns_qd_197,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_chksum_9,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_497,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_481,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_358,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
ip_chksum_12,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
udp_dport_6,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_365,3.999999999999559e-05,0.0002190890230020423,0.35200000000000004,5,0.0004911073264933009,-0.0004111073264933097
dns_qd_455,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_132,3.999999999999559e-05,0.00040987803063839294,0.41897009369715954,5,0.0008839445302008669,-0.0008039445302008758
dns_qd_102,3.999999999999559e-05,0.000219089023002093,0.352000000000032,5,0.0004911073264934052,-0.00041110732649341403
dns_qd_701,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_470,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_181,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
ip_src_4,3.999999999999559e-05,0.00016733200530686304,0.31065414751881537,5,0.00038453891170092046,-0.00030453891170092925
dns_qd_461,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_109,3.999999999999559e-05,8.944271909998174e-05,0.1869504831500295,5,0.00022416379485661118,-0.00014416379485661997
dns_qd_592,3.999999999997339e-05,0.00038470768123343075,0.4137823598010728,5,0.0008321184328848282,-0.0007521184328848813
dns_qd_471,3.999999999997339e-05,0.00021908902300207272,0.3520000000000959,5,0.0004911073264933412,-0.00041110732649339446
dns_qd_707,3.999999999997339e-05,0.0002190890230021234,0.3520000000001279,5,0.0004911073264934456,-0.0004111073264934988
dns_qd_489,3.999999999997339e-05,0.00016733200530683648,0.3106541475188822,5,0.00038453891170084353,-0.0003045389117008968
dns_qd_512,3.999999999997339e-05,0.00026076809620810277,0.37443422501184137,5,0.0005769251142905678,-0.000496925114290621
dns_qd_661,3.999999999997339e-05,0.0004335896677735436,0.42332161789683825,5,0.0009327671187917732,-0.0008527671187918264
dns_qd_715,3.999999999997339e-05,0.0003286335345030837,0.3994829295964495,5,0.0007166609897399731,-0.0006366609897400262
dns_qd_476,3.999999999997339e-05,0.00026076809620810277,0.37443422501184137,5,0.0005769251142905678,-0.000496925114290621
dns_qd_713,3.999999999997339e-05,0.00026076809620810277,0.37443422501184137,5,0.0005769251142905678,-0.000496925114290621
dns_qd_189,3.999999999997339e-05,0.0003286335345030837,0.3994829295964495,5,0.0007166609897399731,-0.0006366609897400262
dns_qd_159,3.999999999997339e-05,0.00016733200530683648,0.3106541475188822,5,0.00038453891170084353,-0.0003045389117008968
dns_qd_172,3.999999999997339e-05,0.00021908902300207272,0.3520000000000959,5,0.0004911073264933412,-0.00041110732649339446
dns_qd_229,3.999999999997339e-05,0.00016733200530683648,0.3106541475188822,5,0.00038453891170084353,-0.0003045389117008968
dns_qd_380,2.2204460492503132e-17,0.0002449489742783135,0.49999999999992395,5,0.0005043533235936801,-0.0005043533235936356
udp_sport_14,2.2204460492503132e-17,0.00014142135623733317,0.4999999999998683,5,0.0002911885271435569,-0.00029118852714351244
dns_qd_557,2.2204460492503132e-17,0.0002449489742783135,0.49999999999992395,5,0.0005043533235936801,-0.0005043533235936356
dns_qd_74,2.2204460492503132e-17,0.0002449489742783135,0.49999999999992395,5,0.0005043533235936801,-0.0005043533235936356
dns_qd_505,2.2204460492503132e-17,0.00020000000000000573,0.4999999999999069,5,0.0004118027642937979,-0.00041180276429375346
udp_len_11,2.2204460492503132e-17,0.00020000000000000573,0.4999999999999069,5,0.0004118027642937979,-0.00041180276429375346
dns_an_403,0.0,0.0,0.5,5,0.0,0.0
dns_an_388,0.0,0.0,0.5,5,0.0,0.0
dns_an_386,0.0,0.0,0.5,5,0.0,0.0
dns_an_385,0.0,0.0,0.5,5,0.0,0.0
dns_an_384,0.0,0.0,0.5,5,0.0,0.0
dns_an_405,0.0,0.0,0.5,5,0.0,0.0
dns_an_383,0.0,0.0,0.5,5,0.0,0.0
dns_an_382,0.0,0.0,0.5,5,0.0,0.0
dns_an_406,0.0,0.0,0.5,5,0.0,0.0
dns_an_381,0.0,0.0,0.5,5,0.0,0.0
dns_an_380,0.0,0.0,0.5,5,0.0,0.0
dns_an_379,0.0,0.0,0.5,5,0.0,0.0
dns_an_407,0.0,0.0,0.5,5,0.0,0.0
dns_an_378,0.0,0.0,0.5,5,0.0,0.0
dns_an_408,0.0,0.0,0.5,5,0.0,0.0
dns_an_409,0.0,0.0,0.5,5,0.0,0.0
dns_an_387,0.0,0.0,0.5,5,0.0,0.0
dns_an_404,0.0,0.0,0.5,5,0.0,0.0
dns_an_402,0.0,0.0,0.5,5,0.0,0.0
dns_an_389,0.0,0.0,0.5,5,0.0,0.0
dns_an_390,0.0,0.0,0.5,5,0.0,0.0
dns_an_376,0.0,0.0,0.5,5,0.0,0.0
dns_an_391,0.0,0.0,0.5,5,0.0,0.0
dns_an_392,0.0,0.0,0.5,5,0.0,0.0
dns_an_393,0.0,0.0,0.5,5,0.0,0.0
dns_an_394,0.0,0.0,0.5,5,0.0,0.0
dns_an_395,0.0,0.0,0.5,5,0.0,0.0
dns_an_396,0.0,0.0,0.5,5,0.0,0.0
dns_an_397,0.0,0.0,0.5,5,0.0,0.0
dns_an_398,0.0,0.0,0.5,5,0.0,0.0
dns_an_399,0.0,0.0,0.5,5,0.0,0.0
dns_an_400,0.0,0.0,0.5,5,0.0,0.0
dns_an_401,0.0,0.0,0.5,5,0.0,0.0
dns_an_377,0.0,0.0,0.5,5,0.0,0.0
dns_an_166,0.0,0.0,0.5,5,0.0,0.0
dns_an_375,0.0,0.0,0.5,5,0.0,0.0
dns_an_354,0.0,0.0,0.5,5,0.0,0.0
dns_an_352,0.0,0.0,0.5,5,0.0,0.0
dns_an_351,0.0,0.0,0.5,5,0.0,0.0
dns_an_350,0.0,0.0,0.5,5,0.0,0.0
dns_an_349,0.0,0.0,0.5,5,0.0,0.0
dns_an_348,0.0,0.0,0.5,5,0.0,0.0
dns_an_347,0.0,0.0,0.5,5,0.0,0.0
dns_an_346,0.0,0.0,0.5,5,0.0,0.0
dns_an_345,0.0,0.0,0.5,5,0.0,0.0
dns_an_344,0.0,0.0,0.5,5,0.0,0.0
dns_an_343,0.0,0.0,0.5,5,0.0,0.0
dns_an_342,0.0,0.0,0.5,5,0.0,0.0
dns_an_341,0.0,0.0,0.5,5,0.0,0.0
dns_an_340,0.0,0.0,0.5,5,0.0,0.0
dns_an_339,0.0,0.0,0.5,5,0.0,0.0
dns_an_338,0.0,0.0,0.5,5,0.0,0.0
dns_an_337,0.0,0.0,0.5,5,0.0,0.0
dns_an_336,0.0,0.0,0.5,5,0.0,0.0
dns_an_353,0.0,0.0,0.5,5,0.0,0.0
dns_an_355,0.0,0.0,0.5,5,0.0,0.0
dns_an_410,0.0,0.0,0.5,5,0.0,0.0
dns_an_356,0.0,0.0,0.5,5,0.0,0.0
dns_an_373,0.0,0.0,0.5,5,0.0,0.0
dns_an_372,0.0,0.0,0.5,5,0.0,0.0
dns_an_371,0.0,0.0,0.5,5,0.0,0.0
dns_an_370,0.0,0.0,0.5,5,0.0,0.0
dns_an_369,0.0,0.0,0.5,5,0.0,0.0
dns_an_368,0.0,0.0,0.5,5,0.0,0.0
dns_an_367,0.0,0.0,0.5,5,0.0,0.0
dns_an_366,0.0,0.0,0.5,5,0.0,0.0
dns_an_365,0.0,0.0,0.5,5,0.0,0.0
dns_an_364,0.0,0.0,0.5,5,0.0,0.0
dns_an_363,0.0,0.0,0.5,5,0.0,0.0
dns_an_362,0.0,0.0,0.5,5,0.0,0.0
dns_an_361,0.0,0.0,0.5,5,0.0,0.0
dns_an_360,0.0,0.0,0.5,5,0.0,0.0
dns_an_359,0.0,0.0,0.5,5,0.0,0.0
dns_an_358,0.0,0.0,0.5,5,0.0,0.0
dns_an_357,0.0,0.0,0.5,5,0.0,0.0
dns_an_374,0.0,0.0,0.5,5,0.0,0.0
dns_an_411,0.0,0.0,0.5,5,0.0,0.0
dns_an_334,0.0,0.0,0.5,5,0.0,0.0
dns_an_452,0.0,0.0,0.5,5,0.0,0.0
dns_an_470,0.0,0.0,0.5,5,0.0,0.0
dns_an_469,0.0,0.0,0.5,5,0.0,0.0
dns_an_468,0.0,0.0,0.5,5,0.0,0.0
dns_an_467,0.0,0.0,0.5,5,0.0,0.0
dns_an_466,0.0,0.0,0.5,5,0.0,0.0
dns_an_465,0.0,0.0,0.5,5,0.0,0.0
dns_an_464,0.0,0.0,0.5,5,0.0,0.0
dns_an_463,0.0,0.0,0.5,5,0.0,0.0
dns_an_462,0.0,0.0,0.5,5,0.0,0.0
dns_an_461,0.0,0.0,0.5,5,0.0,0.0
dns_an_460,0.0,0.0,0.5,5,0.0,0.0
dns_an_459,0.0,0.0,0.5,5,0.0,0.0
dns_an_458,0.0,0.0,0.5,5,0.0,0.0
dns_an_457,0.0,0.0,0.5,5,0.0,0.0
dns_an_456,0.0,0.0,0.5,5,0.0,0.0
dns_an_455,0.0,0.0,0.5,5,0.0,0.0
dns_an_454,0.0,0.0,0.5,5,0.0,0.0
dns_an_471,0.0,0.0,0.5,5,0.0,0.0
dns_an_472,0.0,0.0,0.5,5,0.0,0.0
dns_an_473,0.0,0.0,0.5,5,0.0,0.0
dns_an_483,0.0,0.0,0.5,5,0.0,0.0
dns_an_490,0.0,0.0,0.5,5,0.0,0.0
dns_an_489,0.0,0.0,0.5,5,0.0,0.0
dns_an_488,0.0,0.0,0.5,5,0.0,0.0
dns_an_487,0.0,0.0,0.5,5,0.0,0.0
dns_an_486,0.0,0.0,0.5,5,0.0,0.0
dns_an_485,0.0,0.0,0.5,5,0.0,0.0
dns_an_484,0.0,0.0,0.5,5,0.0,0.0
dns_an_482,0.0,0.0,0.5,5,0.0,0.0
dns_an_474,0.0,0.0,0.5,5,0.0,0.0
dns_an_481,0.0,0.0,0.5,5,0.0,0.0
dns_an_480,0.0,0.0,0.5,5,0.0,0.0
dns_an_479,0.0,0.0,0.5,5,0.0,0.0
dns_an_478,0.0,0.0,0.5,5,0.0,0.0
dns_an_477,0.0,0.0,0.5,5,0.0,0.0
dns_an_476,0.0,0.0,0.5,5,0.0,0.0
dns_an_475,0.0,0.0,0.5,5,0.0,0.0
dns_an_453,0.0,0.0,0.5,5,0.0,0.0
dns_an_451,0.0,0.0,0.5,5,0.0,0.0
dns_an_412,0.0,0.0,0.5,5,0.0,0.0
dns_an_450,0.0,0.0,0.5,5,0.0,0.0
dns_an_429,0.0,0.0,0.5,5,0.0,0.0
dns_an_428,0.0,0.0,0.5,5,0.0,0.0
dns_an_427,0.0,0.0,0.5,5,0.0,0.0
dns_an_426,0.0,0.0,0.5,5,0.0,0.0
dns_an_425,0.0,0.0,0.5,5,0.0,0.0
dns_an_424,0.0,0.0,0.5,5,0.0,0.0
dns_an_423,0.0,0.0,0.5,5,0.0,0.0
dns_an_422,0.0,0.0,0.5,5,0.0,0.0
